"n","true_dist","assumed_dist","parameter","true_value","mean_estimate","bias","mean_abs_error","parameter_mse","parameter_rmse","true_dist_label","assumed_dist_label"
2000,"ged","ged","alpha1",0.15,0.151744663555866,0.0017446635558664,0.0183459977206719,0.00053289695124815,0.0230845608848891,"GED","GED"
2000,"ged","ged","beta1",0.9,0.89637663894451,-0.00362336105549039,0.0187507480555971,0.000619060918961276,0.024880934849022,"GED","GED"
2000,"ged","ged","gamma1",0.1,0.0954878536157776,-0.00451214638422239,0.0246563873598077,0.000977099156454472,0.031258585323947,"GED","GED"
2000,"ged","ged","mu",0,5.60116617390316e-05,5.60116617390316e-05,0.0102847648008004,0.000168883215213078,0.0129955075011743,"GED","GED"
2000,"ged","ged","omega",-0.1,-0.103901809158009,-0.00390180915800933,0.0191194623160238,0.000660873770321031,0.0257074652644136,"GED","GED"
2000,"ged","ged","shape",1.5,1.5119211206672,0.011921120667195,0.0579999430409693,0.00535565102258845,0.0731823135913894,"GED","GED"
2000,"ged","ged","skew",NA,NA,NA,NA,NA,NA,"GED","GED"
2000,"ged","norm","alpha1",0.15,0.151859507568721,0.00185950756872136,0.0188069744564779,0.000556403900416813,0.0235882152868082,"GED","Normal"
2000,"ged","norm","beta1",0.9,0.896508100243105,-0.00349189975689538,0.018957208664405,0.000639247810068238,0.0252833504517941,"GED","Normal"
2000,"ged","norm","gamma1",0.1,0.0956731021626144,-0.00432689783738556,0.0249693683980408,0.00100976323420783,0.0317767719286876,"GED","Normal"
2000,"ged","norm","mu",0,0.000144433947717262,0.000144433947717262,0.0108007421185946,0.000183443031695969,0.0135441142824464,"GED","Normal"
2000,"ged","norm","omega",-0.1,-0.100960572539997,-0.000960572539996943,0.0193493123185514,0.000662450333536759,0.0257381105277128,"GED","Normal"
2000,"ged","norm","shape",1.5,NA,NA,NA,NA,NA,"GED","Normal"
2000,"ged","norm","skew",NA,NA,NA,NA,NA,NA,"GED","Normal"
2000,"ged","sged","alpha1",0.15,0.15178284788093,0.00178284788093008,0.0184070744767665,0.000534574542107348,0.023120868108861,"GED","Skewed GED"
2000,"ged","sged","beta1",0.9,0.896347396328368,-0.00365260367163167,0.0187451749683754,0.000618059761967621,0.0248608077497016,"GED","Skewed GED"
2000,"ged","sged","gamma1",0.1,0.0954329474162091,-0.00456705258379089,0.0247080150568008,0.000982909272028125,0.0313513838933487,"GED","Skewed GED"
2000,"ged","sged","mu",0,0.000119826010326279,0.000119826010326279,0.0107667634466842,0.000183465933120272,0.0135449596943022,"GED","Skewed GED"
2000,"ged","sged","omega",-0.1,-0.103906221221865,-0.00390622122186523,0.0190957022361658,0.000659644016318857,0.0256835358998495,"GED","Skewed GED"
2000,"ged","sged","shape",1.5,1.51175663614674,0.0117566361467449,0.0581463966012984,0.0053790063665819,0.0733417095968038,"GED","Skewed GED"
2000,"ged","sged","skew",NA,1.00054160983743,NA,NA,NA,NA,"GED","Skewed GED"
2000,"ged","sstd","alpha1",0.15,0.152158521620441,0.00215852162044108,0.0187191811113214,0.000551493350616734,0.0234838955588023,"GED","Skewed Student-t"
2000,"ged","sstd","beta1",0.9,0.896113678263574,-0.00388632173642558,0.0190292636963364,0.000635062419107772,0.025200444819641,"GED","Skewed Student-t"
2000,"ged","sstd","gamma1",0.1,0.0957899001882531,-0.00421009981174693,0.0250954359587868,0.00101130758679602,0.0318010626677163,"GED","Skewed Student-t"
2000,"ged","sstd","mu",0,0.000104904855411828,0.000104904855411828,0.0109165576870012,0.000186825606215871,0.0136684163755671,"GED","Skewed Student-t"
2000,"ged","sstd","omega",-0.1,-0.103031281235102,-0.00303128123510248,0.0193175646632398,0.000659104405247432,0.0256730287509564,"GED","Skewed Student-t"
2000,"ged","sstd","shape",1.5,9.97663466175646,8.47663466175646,8.47663466175646,77.3523234657739,8.79501696790711,"GED","Skewed Student-t"
2000,"ged","sstd","skew",NA,1.00074299279238,NA,NA,NA,NA,"GED","Skewed Student-t"
2000,"ged","std","alpha1",0.15,0.152117173074499,0.00211717307449867,0.0186387700051309,0.000548845304647185,0.023427447676757,"GED","Student-t"
2000,"ged","std","beta1",0.9,0.89615667040414,-0.00384332959586049,0.0190295475742085,0.000634920749982378,0.0251976338171341,"GED","Student-t"
2000,"ged","std","gamma1",0.1,0.0958318674112807,-0.0041681325887193,0.0250462979303956,0.00100606300560209,0.03171849626956,"GED","Student-t"
2000,"ged","std","mu",0,3.47432961472332e-05,3.47432961472332e-05,0.0104526871773878,0.000172042296493462,0.0131164894881772,"GED","Student-t"
2000,"ged","std","omega",-0.1,-0.103013078285939,-0.0030130782859394,0.0193223289349486,0.000659313795640994,0.0256771064499292,"GED","Student-t"
2000,"ged","std","shape",1.5,9.95626486447952,8.45626486447952,8.45626486447952,76.9413504382592,8.77162188185624,"GED","Student-t"
2000,"ged","std","skew",NA,NA,NA,NA,NA,NA,"GED","Student-t"
2000,"norm","ged","alpha1",0.15,0.150729481295757,0.000729481295757172,0.0150729284146325,0.0003595637505665,0.0189621662941369,"Normal","GED"
2000,"norm","ged","beta1",0.9,0.897611465291091,-0.00238853470890935,0.0165344930545296,0.000448244986597285,0.0211717969619323,"Normal","GED"
2000,"norm","ged","gamma1",0.1,0.0958807424623633,-0.00411925753763667,0.0228832755989005,0.000788217371591972,0.0280752091994338,"Normal","GED"
2000,"norm","ged","mu",0,-0.000142571862481909,-0.000142571862481909,0.0106608211848811,0.000177214091256885,0.0133121783062309,"Normal","GED"
2000,"norm","ged","omega",-0.1,-0.102587136132485,-0.00258713613248506,0.0169998262834963,0.000473504517390772,0.0217601589468177,"Normal","GED"
2000,"norm","ged","shape",NA,2.0180864210932,NA,NA,NA,NA,"Normal","GED"
2000,"norm","ged","skew",NA,NA,NA,NA,NA,NA,"Normal","GED"
2000,"norm","norm","alpha1",0.15,0.150715457105307,0.00071545710530659,0.0150573822429431,0.000359030413351033,0.0189480978821367,"Normal","Normal"
2000,"norm","norm","beta1",0.9,0.897629387477093,-0.00237061252290659,0.0165291401403117,0.000448519020862059,0.0211782676548876,"Normal","Normal"
2000,"norm","norm","gamma1",0.1,0.0958860777564585,-0.00411392224354148,0.0228780047679591,0.000788288561259888,0.0280764770094093,"Normal","Normal"
2000,"norm","norm","mu",0,-0.000148510804748858,-0.000148510804748858,0.0106572041414745,0.000177580384745198,0.0133259290387274,"Normal","Normal"
2000,"norm","norm","omega",-0.1,-0.102630313438828,-0.00263031343882777,0.0170222755997593,0.000474677564127378,0.0217870962757174,"Normal","Normal"
2000,"norm","norm","shape",NA,NA,NA,NA,NA,NA,"Normal","Normal"
2000,"norm","norm","skew",NA,NA,NA,NA,NA,NA,"Normal","Normal"
2000,"norm","sged","alpha1",0.15,0.150747228971602,0.000747228971602119,0.0150831342375411,0.000361282686844679,0.0190074376717294,"Normal","Skewed GED"
2000,"norm","sged","beta1",0.9,0.897574773092765,-0.0024252269072353,0.0165536476932379,0.000451320045563321,0.0212442944237581,"Normal","Skewed GED"
2000,"norm","sged","gamma1",0.1,0.0959383438247366,-0.00406165617526342,0.0229251948833051,0.000791362657065832,0.0281311687824348,"Normal","Skewed GED"
2000,"norm","sged","mu",0,-0.0001539029370841,-0.0001539029370841,0.0106602271969598,0.000177628272111297,0.0133277256916286,"Normal","Skewed GED"
2000,"norm","sged","omega",-0.1,-0.102620190002748,-0.00262019000274762,0.0170310114829761,0.000476522178198681,0.0218293879483297,"Normal","Skewed GED"
2000,"norm","sged","shape",NA,2.01832232942091,NA,NA,NA,NA,"Normal","Skewed GED"
2000,"norm","sged","skew",NA,1.00129923061086,NA,NA,NA,NA,"Normal","Skewed GED"
2000,"norm","sstd","alpha1",0.15,0.150888178167264,0.000888178167263974,0.0151390089542108,0.000364387884540173,0.0190889466587387,"Normal","Skewed Student-t"
2000,"norm","sstd","beta1",0.9,0.897624264100094,-0.00237573589990561,0.0165830324344943,0.000454366390430394,0.0213158717961615,"Normal","Skewed Student-t"
2000,"norm","sstd","gamma1",0.1,0.0959442849363909,-0.00405571506360913,0.0230385246640329,0.000795401418767284,0.0282028618896608,"Normal","Skewed Student-t"
2000,"norm","sstd","mu",0,-0.000153132016025753,-0.000153132016025753,0.0106676721714704,0.000177694700142824,0.0133302175579704,"Normal","Skewed Student-t"
2000,"norm","sstd","omega",-0.1,-0.102698647966609,-0.00269864796660901,0.0170671534459733,0.000479523645157216,0.0218980283394925,"Normal","Skewed Student-t"
2000,"norm","sstd","shape",NA,57.6349579494931,NA,NA,NA,NA,"Normal","Skewed Student-t"
2000,"norm","sstd","skew",NA,1.00118324971228,NA,NA,NA,NA,"Normal","Skewed Student-t"
2000,"norm","std","alpha1",0.15,0.150779811923067,0.000779811923066552,0.0150965682990102,0.000361110324864803,0.0190029030641321,"Normal","Student-t"
2000,"norm","std","beta1",0.9,0.897649912028119,-0.0023500879718812,0.0165510258260902,0.000450564337466633,0.021226500829544,"Normal","Student-t"
2000,"norm","std","gamma1",0.1,0.095867119795984,-0.00413288020401602,0.022948514372721,0.0007900871986851,0.0281084897973032,"Normal","Student-t"
2000,"norm","std","mu",0,-0.000156453927296836,-0.000156453927296836,0.0106756792416124,0.000177719068969768,0.0133311315712421,"Normal","Student-t"
2000,"norm","std","omega",-0.1,-0.102731336557837,-0.00273133655783661,0.0170422665697497,0.000476797235315886,0.0218356871958701,"Normal","Student-t"
2000,"norm","std","shape",NA,86.5553853845245,NA,NA,NA,NA,"Normal","Student-t"
2000,"norm","std","skew",NA,NA,NA,NA,NA,NA,"Normal","Student-t"
2000,"sged","ged","alpha1",0.15,0.161565932822937,0.0115659328229374,0.027459390341298,0.00119059618904634,0.034505016867788,"Skewed GED","GED"
2000,"sged","ged","beta1",0.9,0.88932672522415,-0.0106732747758502,0.026914877316432,0.00130832336957195,0.0361707529583219,"Skewed GED","GED"
2000,"sged","ged","gamma1",0.1,0.096466453813839,-0.00353354618616102,0.0345730672511229,0.00186479419327527,0.0431832628836135,"Skewed GED","GED"
2000,"sged","ged","mu",0,0.0645108591980388,0.0645108591980388,0.0645296394028771,0.00461117049577338,0.0679055998852332,"Skewed GED","GED"
2000,"sged","ged","omega",-0.1,-0.0944670535232165,0.00553294647678348,0.0265251490993135,0.00115581009745237,0.0339972072007741,"Skewed GED","GED"
2000,"sged","ged","shape",1.5,1.45937933882313,-0.0406206611768748,0.083930015700156,0.0105983416241918,0.102948247309956,"Skewed GED","GED"
2000,"sged","ged","skew",0.5,NA,NA,NA,NA,NA,"Skewed GED","GED"
2000,"sged","norm","alpha1",0.15,0.153061603099189,0.0030616030991895,0.0254185715906278,0.000993241760172122,0.0315157382933055,"Skewed GED","Normal"
2000,"sged","norm","beta1",0.9,0.896579858214222,-0.00342014178577812,0.0274263648080324,0.00135053493292854,0.0367496249358894,"Skewed GED","Normal"
2000,"sged","norm","gamma1",0.1,0.0930775341275427,-0.0069224658724573,0.035593859064637,0.00196053216058436,0.0442778969756284,"Skewed GED","Normal"
2000,"sged","norm","mu",0,0.00171272307966801,0.00171272307966801,0.0105280804817889,0.000177678219837829,0.0133295993877471,"Skewed GED","Normal"
2000,"sged","norm","omega",-0.1,-0.102288798684967,-0.00228879868496728,0.0279213657080955,0.00138262486374738,0.0371836639365647,"Skewed GED","Normal"
2000,"sged","norm","shape",1.5,NA,NA,NA,NA,NA,"Skewed GED","Normal"
2000,"sged","norm","skew",0.5,NA,NA,NA,NA,NA,"Skewed GED","Normal"
2000,"sged","sged","alpha1",0.15,0.149865713894279,-0.000134286105721032,0.0149062016399189,0.00035733505032678,0.0189033079202234,"Skewed GED","Skewed GED"
2000,"sged","sged","beta1",0.9,0.897835193704856,-0.00216480629514366,0.015580951108042,0.000405320402850542,0.0201325706965241,"Skewed GED","Skewed GED"
2000,"sged","sged","gamma1",0.1,0.0954122767537338,-0.00458772324626621,0.0210519841425233,0.000712148076496626,0.0266861026846676,"Skewed GED","Skewed GED"
2000,"sged","sged","mu",0,0.000415588856147229,0.000415588856147229,0.0103558744300194,0.0001731171212442,0.013157397966323,"Skewed GED","Skewed GED"
2000,"sged","sged","omega",-0.1,-0.102647315173405,-0.00264731517340492,0.0159180894388915,0.000430364175755904,0.0207452205521152,"Skewed GED","Skewed GED"
2000,"sged","sged","shape",1.5,1.50776960282881,0.00776960282880527,0.0554230285911475,0.00502385101765102,0.0708791296338423,"Skewed GED","Skewed GED"
2000,"sged","sged","skew",0.5,0.498726999742518,-0.00127300025748149,0.0134697835718968,0.000287232691552213,0.016947940628649,"Skewed GED","Skewed GED"
2000,"sged","sstd","alpha1",0.15,0.148915724565161,-0.00108427543483882,0.0149222183847538,0.000358184900072278,0.0189257734339254,"Skewed GED","Skewed Student-t"
2000,"sged","sstd","beta1",0.9,0.898141733940337,-0.00185826605966265,0.0155752719174893,0.000409949209964396,0.0202472025219386,"Skewed GED","Skewed Student-t"
2000,"sged","sstd","gamma1",0.1,0.0948891400979652,-0.00511085990203484,0.0210283152860315,0.000714852039276241,0.0267367170624264,"Skewed GED","Skewed Student-t"
2000,"sged","sstd","mu",0,-0.00320058455513386,-0.00320058455513386,0.010840349398941,0.000185107050761142,0.0136054052038571,"Skewed GED","Skewed Student-t"
2000,"sged","sstd","omega",-0.1,-0.104085157132229,-0.00408515713222916,0.0161772563266496,0.00045394264625617,0.0213059298378684,"Skewed GED","Skewed Student-t"
2000,"sged","sstd","shape",1.5,9.89528332914605,8.39528332914604,8.39528332914604,76.5440994629057,8.74894847755465,"Skewed GED","Skewed Student-t"
2000,"sged","sstd","skew",0.5,0.498368480245585,-0.00163151975441518,0.0138819997942372,0.000304850128382537,0.0174599578574101,"Skewed GED","Skewed Student-t"
2000,"sged","std","alpha1",0.15,0.163081289283164,0.0130812892831641,0.0259974528880045,0.00108971270771456,0.0330107968354985,"Skewed GED","Student-t"
2000,"sged","std","beta1",0.9,0.890417795674107,-0.00958220432589317,0.0245567440676654,0.00104549398961108,0.0323340994866269,"Skewed GED","Student-t"
2000,"sged","std","gamma1",0.1,0.0977560192680264,-0.00224398073197365,0.0319727237350932,0.0016042538794857,0.0400531381977206,"Skewed GED","Student-t"
2000,"sged","std","mu",0,0.063803308098051,0.063803308098051,0.0638108989991223,0.00441438789925553,0.066440860163423,"Skewed GED","Student-t"
2000,"sged","std","omega",-0.1,-0.0930256744951937,0.00697432550480632,0.0247223279410976,0.000958530916854474,0.0309601504656304,"Skewed GED","Student-t"
2000,"sged","std","shape",1.5,6.51898989117647,5.01898989117647,5.01898989117647,26.402359876854,5.13832267153922,"Skewed GED","Student-t"
2000,"sged","std","skew",0.5,NA,NA,NA,NA,NA,"Skewed GED","Student-t"
2000,"sstd","ged","alpha1",0.15,0.163331809696082,0.0133318096960816,0.0289919729860344,0.00138281539062245,0.0371862258184728,"Skewed Student-t","GED"
2000,"sstd","ged","beta1",0.9,0.885983852567009,-0.0140161474329911,0.0306557193786399,0.00173832244273063,0.0416931942015795,"Skewed Student-t","GED"
2000,"sstd","ged","gamma1",0.1,0.100095984651785,9.5984651785178e-05,0.0351066989545104,0.00197209352649197,0.0444082596652016,"Skewed Student-t","GED"
2000,"sstd","ged","mu",0,0.0708261699206498,0.0708261699206498,0.0708261699206498,0.00541972103964287,0.0736187546732683,"Skewed Student-t","GED"
2000,"sstd","ged","omega",-0.1,-0.0966821776080816,0.00331782239191842,0.0296058264752248,0.00150316372378832,0.0387706554469785,"Skewed Student-t","GED"
2000,"sstd","ged","shape",8,1.36599887953787,-6.63400112046213,6.63400112046213,44.0169721428409,6.63452878076815,"Skewed Student-t","GED"
2000,"sstd","ged","skew",0.5,NA,NA,NA,NA,NA,"Skewed Student-t","GED"
2000,"sstd","norm","alpha1",0.15,0.155382894859214,0.00538289485921446,0.0306540780754178,0.00162492594273847,0.040310370163749,"Skewed Student-t","Normal"
2000,"sstd","norm","beta1",0.9,0.892630285382893,-0.00736971461710732,0.0351956051683352,0.00292189807376169,0.0540545842067228,"Skewed Student-t","Normal"
2000,"sstd","norm","gamma1",0.1,0.0971811290422162,-0.00281887095778379,0.0415476203489221,0.00299332583593672,0.0547112953231481,"Skewed Student-t","Normal"
2000,"sstd","norm","mu",0,0.00154759663465466,0.00154759663465466,0.0105511655464121,0.000180957588040541,0.0134520477266675,"Skewed Student-t","Normal"
2000,"sstd","norm","omega",-0.1,-0.104827600572847,-0.00482760057284694,0.0351939085392784,0.00282302354467851,0.0531321328828281,"Skewed Student-t","Normal"
2000,"sstd","norm","shape",8,NA,NA,NA,NA,NA,"Skewed Student-t","Normal"
2000,"sstd","norm","skew",0.5,NA,NA,NA,NA,NA,"Skewed Student-t","Normal"
2000,"sstd","sged","alpha1",0.15,0.150503709330508,0.000503709330508012,0.0155126704764623,0.0003931939413776,0.0198291185224558,"Skewed Student-t","Skewed GED"
2000,"sstd","sged","beta1",0.9,0.896316449831064,-0.00368355016893564,0.0172725135631496,0.000518519549114507,0.022771024331692,"Skewed Student-t","Skewed GED"
2000,"sstd","sged","gamma1",0.1,0.0973941981890465,-0.00260580181095352,0.0213670846852678,0.000708141564373666,0.0266109294158183,"Skewed Student-t","Skewed GED"
2000,"sstd","sged","mu",0,0.000895349793427563,0.000895349793427563,0.010450429269689,0.000175332376035673,0.0132413132292712,"Skewed Student-t","Skewed GED"
2000,"sstd","sged","omega",-0.1,-0.103351802236719,-0.00335180223671919,0.0177439596294932,0.000550638014186632,0.0234656773647519,"Skewed Student-t","Skewed GED"
2000,"sstd","sged","shape",8,1.48795117605186,-6.51204882394814,6.51204882394814,42.4124584360748,6.51248481273276,"Skewed Student-t","Skewed GED"
2000,"sstd","sged","skew",0.5,0.497477379569069,-0.00252262043093079,0.0165864781184849,0.000441061694924328,0.0210014688753984,"Skewed Student-t","Skewed GED"
2000,"sstd","sstd","alpha1",0.15,0.150787599406637,0.000787599406637388,0.0152579940842601,0.000381794489825244,0.0195395621707664,"Skewed Student-t","Skewed Student-t"
2000,"sstd","sstd","beta1",0.9,0.896324874071751,-0.00367512592824866,0.0171621761753915,0.000508637911528793,0.0225530022730632,"Skewed Student-t","Skewed Student-t"
2000,"sstd","sstd","gamma1",0.1,0.0978430545241198,-0.00215694547588019,0.020866302221286,0.000675823486996634,0.0259966052975506,"Skewed Student-t","Skewed Student-t"
2000,"sstd","sstd","mu",0,-0.000127035177651883,-0.000127035177651883,0.0103286031889224,0.000170655996102296,0.0130635368909915,"Skewed Student-t","Skewed Student-t"
2000,"sstd","sstd","omega",-0.1,-0.103966118052896,-0.00396611805289622,0.0176725798221088,0.000547107975195878,0.0233903393561504,"Skewed Student-t","Skewed Student-t"
2000,"sstd","sstd","shape",8,8.38058728048353,0.380587280483534,1.17617540169449,2.64337250702492,1.62584516699006,"Skewed Student-t","Skewed Student-t"
2000,"sstd","sstd","skew",0.5,0.497312401690119,-0.00268759830988071,0.0161431019982527,0.000417018205417879,0.0204210236133716,"Skewed Student-t","Skewed Student-t"
2000,"sstd","std","alpha1",0.15,0.164914968918339,0.0149149689183387,0.0264256360472482,0.00114725136528565,0.0338710992630244,"Skewed Student-t","Student-t"
2000,"sstd","std","beta1",0.9,0.886647494412686,-0.0133525055873138,0.026916120663931,0.00136055575160646,0.0368857120252064,"Skewed Student-t","Student-t"
2000,"sstd","std","gamma1",0.1,0.102098725568786,0.00209872556878562,0.0304964133345309,0.0014725427297528,0.0383737244706947,"Skewed Student-t","Student-t"
2000,"sstd","std","mu",0,0.0678288940279133,0.0678288940279133,0.0678288940279133,0.00491515273935271,0.0701081503061713,"Skewed Student-t","Student-t"
2000,"sstd","std","omega",-0.1,-0.0967098789634322,0.00329012103656784,0.0260016903003194,0.00117606170367299,0.0342937560449857,"Skewed Student-t","Student-t"
2000,"sstd","std","shape",8,5.71643646998701,-2.28356353001299,2.30025819924297,5.85331305680126,2.41936211774948,"Skewed Student-t","Student-t"
2000,"sstd","std","skew",0.5,NA,NA,NA,NA,NA,"Skewed Student-t","Student-t"
2000,"std","ged","alpha1",0.15,0.153308213089972,0.00330821308997245,0.0195775585653727,0.00060021494042559,0.0244992844880333,"Student-t","GED"
2000,"std","ged","beta1",0.9,0.895106829412576,-0.00489317058742395,0.0195912503130172,0.000629400342431036,0.0250878524874298,"Student-t","GED"
2000,"std","ged","gamma1",0.1,0.0956974754042013,-0.00430252459579869,0.0266561263119009,0.00112057429446698,0.0334749801264613,"Student-t","GED"
2000,"std","ged","mu",0,0.000443087910483945,0.000443087910483945,0.0104561879086188,0.000168805717557436,0.0129925254495589,"Student-t","GED"
2000,"std","ged","omega",-0.1,-0.105978292885242,-0.00597829288524175,0.0204818089701574,0.000703382608412731,0.0265213613604719,"Student-t","GED"
2000,"std","ged","shape",8,1.49386664403275,-6.50613335596725,6.50613335596725,42.3353851345593,6.50656477217889,"Student-t","GED"
2000,"std","ged","skew",NA,NA,NA,NA,NA,NA,"Student-t","GED"
2000,"std","norm","alpha1",0.15,0.15409490047823,0.0040949004782298,0.0209760581267769,0.000703872803072745,0.0265306012572792,"Student-t","Normal"
2000,"std","norm","beta1",0.9,0.894468537043734,-0.00553146295626565,0.0211394180775162,0.000739426514942376,0.0271923981094418,"Student-t","Normal"
2000,"std","norm","gamma1",0.1,0.0961505309583862,-0.00384946904161379,0.0286248768566724,0.00128922105102,0.0359057244881648,"Student-t","Normal"
2000,"std","norm","mu",0,0.000509161924488515,0.000509161924488515,0.0106824017748757,0.0001773619919369,0.0133177322370177,"Student-t","Normal"
2000,"std","norm","omega",-0.1,-0.103086120520003,-0.00308612052000344,0.0215380406170919,0.000765994445155579,0.0276766046536706,"Student-t","Normal"
2000,"std","norm","shape",8,NA,NA,NA,NA,NA,"Student-t","Normal"
2000,"std","norm","skew",NA,NA,NA,NA,NA,NA,"Student-t","Normal"
2000,"std","sged","alpha1",0.15,0.153287354237466,0.00328735423746597,0.0196617920670795,0.000606073927946818,0.0246185687631677,"Student-t","Skewed GED"
2000,"std","sged","beta1",0.9,0.895104241322123,-0.00489575867787754,0.0196689067904508,0.00063258837854637,0.0251513096785509,"Student-t","Skewed GED"
2000,"std","sged","gamma1",0.1,0.09559106815342,-0.00440893184658003,0.0267467556339722,0.00112727887318918,0.0335749739119657,"Student-t","Skewed GED"
2000,"std","sged","mu",0,0.000528643296372621,0.000528643296372621,0.0107463309838434,0.000179206013895042,0.0133867850470172,"Student-t","Skewed GED"
2000,"std","sged","omega",-0.1,-0.105942349910579,-0.00594234991057926,0.020524481089143,0.000704474479537307,0.0265419381269964,"Student-t","Skewed GED"
2000,"std","sged","shape",8,1.49440765715892,-6.50559234284108,6.50559234284108,42.3283583749892,6.5060247751595,"Student-t","Skewed GED"
2000,"std","sged","skew",NA,1.00155396119744,NA,NA,NA,NA,"Student-t","Skewed GED"
2000,"std","sstd","alpha1",0.15,0.153393394409411,0.00339339440941135,0.0194171095533643,0.00058222699058822,0.0241293802363057,"Student-t","Skewed Student-t"
2000,"std","sstd","beta1",0.9,0.895340550818852,-0.00465944918114846,0.0191570796462946,0.000608179677081644,0.0246612991766785,"Student-t","Skewed Student-t"
2000,"std","sstd","gamma1",0.1,0.0958209039369566,-0.00417909606304339,0.026209156782693,0.00108341724991797,0.0329153041899656,"Student-t","Skewed Student-t"
2000,"std","sstd","mu",0,0.000492207370802786,0.000492207370802786,0.0106433909254306,0.000177599458341435,0.0133266446767908,"Student-t","Skewed Student-t"
2000,"std","sstd","omega",-0.1,-0.105052416032151,-0.00505241603215121,0.0199800455225841,0.000664094587932989,0.0257700327499402,"Student-t","Skewed Student-t"
2000,"std","sstd","shape",8,8.51269300753812,0.512693007538116,1.22739770343333,3.1887401342114,1.78570438040886,"Student-t","Skewed Student-t"
2000,"std","sstd","skew",NA,1.00128452074797,NA,NA,NA,NA,"Student-t","Skewed Student-t"
2000,"std","std","alpha1",0.15,0.153398701314773,0.00339870131477271,0.0193244652835473,0.000576484246824288,0.0240100863560356,"Student-t","Student-t"
2000,"std","std","beta1",0.9,0.895364644327033,-0.00463535567296739,0.0190913485229776,0.000604939609838369,0.0245955201172565,"Student-t","Student-t"
2000,"std","std","gamma1",0.1,0.0958936761131266,-0.00410632388687343,0.0260944904623599,0.00107551054907169,0.0327949774976549,"Student-t","Student-t"
2000,"std","std","mu",0,0.00039768837009315,0.00039768837009315,0.0103379427876495,0.0001655536993835,0.0128667672468068,"Student-t","Student-t"
2000,"std","std","omega",-0.1,-0.105068135691499,-0.00506813569149903,0.0199515307748836,0.000663266022498019,0.0257539515899603,"Student-t","Student-t"
2000,"std","std","shape",8,8.4924804336332,0.492480433633199,1.21927722465848,3.14711272270081,1.7740103502237,"Student-t","Student-t"
2000,"std","std","skew",NA,NA,NA,NA,NA,NA,"Student-t","Student-t"
